,Data,Godzina,ZAP
10326,20170306,7,18578.65
10327,20170306,8,20880.65
10328,20170306,9,22049.425
10329,20170306,10,22462.362999999998
10330,20170306,11,22266.55
10331,20170306,12,22457.125
10332,20170306,13,22517.537999999997
10333,20170306,14,22653.375
10334,20170306,15,22253.912999999997
10335,20170306,16,21857.4
10336,20170306,17,21662.688
10337,20170306,18,22133.175
10338,20170306,19,23088.775
10339,20170306,20,23112.075
10340,20170306,21,22494.225
10341,20170306,22,20946.138
10342,20170306,23,19364.063000000002
10343,20170306,24,18092.625
10344,20170307,1,16998.5
10345,20170307,2,16445.775
10346,20170307,3,16136.35
10347,20170307,4,16149.9
10348,20170307,5,16456.125
10349,20170307,6,17248.325
10350,20170307,7,19249.463
10351,20170307,8,21309.95
10352,20170307,9,22351.65
10353,20170307,10,22519.625
10354,20170307,11,22425.537999999997
10355,20170307,12,22651.713
10356,20170307,13,22658.55
10357,20170307,14,22741.662999999997
10358,20170307,15,22444.537999999997
10359,20170307,16,22059.263
10360,20170307,17,21895.862999999998
10361,20170307,18,22527.237999999998
10362,20170307,19,23582.888
10363,20170307,20,23555.15
10364,20170307,21,22718.575
10365,20170307,22,21299.05
10366,20170307,23,19659.038
10367,20170307,24,18256.438000000002
10368,20170308,1,17205.163
10369,20170308,2,16664.538
10370,20170308,3,16398.675
10371,20170308,4,16459.838
10372,20170308,5,16709.425
10373,20170308,6,17380.1
10374,20170308,7,19513.3
10375,20170308,8,21465.213
10376,20170308,9,22482.313
10377,20170308,10,22676.813
10378,20170308,11,22571.263
10379,20170308,12,22844.612999999998
10380,20170308,13,22799.313
10381,20170308,14,22736.375
10382,20170308,15,22181.525
10383,20170308,16,21783.313
10384,20170308,17,21595.112999999998
10385,20170308,18,21927.225
10386,20170308,19,23060.675
10387,20170308,20,23167.287999999997
10388,20170308,21,22596.075
10389,20170308,22,21202.0
10390,20170308,23,19680.488
10391,20170308,24,18418.375
10392,20170309,1,17349.425
10393,20170309,2,16866.263
10394,20170309,3,16603.838
10395,20170309,4,16712.45
10396,20170309,5,16861.625
10397,20170309,6,17551.663
10398,20170309,7,19426.388
10399,20170309,8,21536.362999999998
10400,20170309,9,22566.362999999998
10401,20170309,10,22926.112999999998
10402,20170309,11,22856.425
10403,20170309,12,23038.725
10404,20170309,13,23046.175
10405,20170309,14,23222.325
10406,20170309,15,22898.55
10407,20170309,16,22514.6
10408,20170309,17,22380.612999999998
10409,20170309,18,22771.563
10410,20170309,19,23561.263
10411,20170309,20,23648.112999999998
10412,20170309,21,22857.263
10413,20170309,22,21361.225
10414,20170309,23,19750.475
10415,20170309,24,18361.413
10416,20170310,1,17402.638
10417,20170310,2,16826.188000000002
10418,20170310,3,16417.1
10419,20170310,4,16457.95
10420,20170310,5,16778.425
10421,20170310,6,17433.175
10422,20170310,7,19403.913
10423,20170310,8,21338.85
10424,20170310,9,22392.75
10425,20170310,10,22746.4
10426,20170310,11,22608.763
10427,20170310,12,22946.412999999997
10428,20170310,13,22913.588
10429,20170310,14,22939.125
10430,20170310,15,22611.7
10431,20170310,16,22159.325
10432,20170310,17,21905.825
10433,20170310,18,22171.0
10434,20170310,19,23223.013
10435,20170310,20,23118.6
10436,20170310,21,22444.25
10437,20170310,22,21060.963
10438,20170310,23,19552.113
10439,20170310,24,18181.613
10440,20170311,1,17087.188000000002
10441,20170311,2,16438.238
10442,20170311,3,16005.5
10443,20170311,4,15964.088
10444,20170311,5,15997.8
10445,20170311,6,16128.675
10446,20170311,7,16663.513
10447,20170311,8,17989.725
10448,20170311,9,19368.838
10449,20170311,10,20167.113
10450,20170311,11,20425.013
10451,20170311,12,20508.65
10452,20170311,13,20289.438000000002
10453,20170311,14,20043.113
10454,20170311,15,19346.013
10455,20170311,16,18975.838
10456,20170311,17,18821.813000000002
10457,20170311,18,19256.25
10458,20170311,19,20484.75
10459,20170311,20,20509.05
10460,20170311,21,19988.025
10461,20170311,22,18726.688000000002
10462,20170311,23,17546.775
10463,20170311,24,16547.363
10464,20170312,1,15506.263
10465,20170312,2,14801.2
10466,20170312,3,14370.863000000001
10467,20170312,4,14312.25
10468,20170312,5,14295.075
10469,20170312,6,14259.975
10470,20170312,7,14321.463
10471,20170312,8,15108.5
10472,20170312,9,16207.538
10473,20170312,10,17167.763
10474,20170312,11,17720.05
10475,20170312,12,17930.375
10476,20170312,13,18076.713
10477,20170312,14,18127.125
10478,20170312,15,17700.638
10479,20170312,16,17299.75
10480,20170312,17,17189.6
10481,20170312,18,17714.113
10482,20170312,19,19263.013
10483,20170312,20,19499.663
10484,20170312,21,19025.275
10485,20170312,22,18024.05
10486,20170312,23,17096.275
10487,20170312,24,16088.963
10488,20170313,1,15268.988000000001
10489,20170313,2,14896.313
10490,20170313,3,14701.325
10491,20170313,4,14871.85
10492,20170313,5,15331.325
10493,20170313,6,16286.613000000001
10494,20170313,7,18641.6
10495,20170313,8,21119.013
10496,20170313,9,22363.313
10497,20170313,10,22719.188
10498,20170313,11,22523.862999999998
10499,20170313,12,22700.375
10500,20170313,13,22784.325
10501,20170313,14,22786.737999999998
10502,20170313,15,22363.662999999997
10503,20170313,16,21977.188
10504,20170313,17,21856.537999999997
10505,20170313,18,22044.275
10506,20170313,19,23223.175
10507,20170313,20,23394.338
10508,20170313,21,22725.2
10509,20170313,22,21174.45
10510,20170313,23,19541.025
10511,20170313,24,18225.013
10512,20170314,1,17268.075
10513,20170314,2,16648.088
10514,20170314,3,16288.175
10515,20170314,4,16292.375
10516,20170314,5,16605.45
10517,20170314,6,17334.063000000002
10518,20170314,7,19325.4
10519,20170314,8,21311.4
10520,20170314,9,22327.825
10521,20170314,10,22511.275
10522,20170314,11,22192.05
10523,20170314,12,22330.975
10524,20170314,13,22310.338
10525,20170314,14,22336.15
10526,20170314,15,21791.0
10527,20170314,16,21576.888
10528,20170314,17,21404.925
10529,20170314,18,21708.688
10530,20170314,19,23127.125
10531,20170314,20,23396.313
10532,20170314,21,22728.287999999997
10533,20170314,22,21166.388
10534,20170314,23,19447.963
10535,20170314,24,18257.3
10536,20170315,1,17143.613
10537,20170315,2,16522.225
10538,20170315,3,16225.7
10539,20170315,4,16228.263
10540,20170315,5,16515.5
10541,20170315,6,17039.438000000002
10542,20170315,7,19020.888
10543,20170315,8,21075.487999999998
10544,20170315,9,22109.338
10545,20170315,10,22297.688
10546,20170315,11,22072.987999999998
10547,20170315,12,22205.45
10548,20170315,13,22065.563
10549,20170315,14,22148.013
10550,20170315,15,21721.3
10551,20170315,16,21373.338
10552,20170315,17,21117.662999999997
10553,20170315,18,21377.513
10554,20170315,19,22872.325
10555,20170315,20,23246.138
10556,20170315,21,22582.588
10557,20170315,22,21109.787999999997
10558,20170315,23,19392.525
10559,20170315,24,17986.875
10560,20170316,1,17033.875
10561,20170316,2,16565.15
10562,20170316,3,16219.088
10563,20170316,4,16339.338
10564,20170316,5,16588.463
10565,20170316,6,17027.213
10566,20170316,7,18974.825
10567,20170316,8,21009.6
10568,20170316,9,21835.95
10569,20170316,10,22189.612999999998
10570,20170316,11,21943.862999999998
10571,20170316,12,22142.838
10572,20170316,13,22165.125
10573,20170316,14,22294.175
10574,20170316,15,21855.95
10575,20170316,16,21620.787999999997
10576,20170316,17,21413.013
10577,20170316,18,21674.237999999998
10578,20170316,19,23015.638
10579,20170316,20,23363.225
10580,20170316,21,22683.112999999998
10581,20170316,22,21098.5
10582,20170316,23,19488.438000000002
10583,20170316,24,18133.8
10584,20170317,1,17136.438000000002
10585,20170317,2,16603.975
10586,20170317,3,16268.113000000001
10587,20170317,4,16254.625
10588,20170317,5,16548.388
10589,20170317,6,17108.063000000002
10590,20170317,7,19066.638
10591,20170317,8,21029.612999999998
10592,20170317,9,21727.425
10593,20170317,10,21881.025
10594,20170317,11,21760.925
10595,20170317,12,21931.3
10596,20170317,13,21941.25
10597,20170317,14,22107.688
10598,20170317,15,21729.85
10599,20170317,16,21527.175
10600,20170317,17,21371.05
10601,20170317,18,21680.55
10602,20170317,19,22717.763
10603,20170317,20,22888.537999999997
10604,20170317,21,22106.688
10605,20170317,22,20709.625
10606,20170317,23,19060.863
10607,20170317,24,17896.188000000002
10608,20170318,1,16934.263
10609,20170318,2,16296.725
10610,20170318,3,15911.1
10611,20170318,4,15865.125
10612,20170318,5,15895.275
10613,20170318,6,15807.413
10614,20170318,7,16513.325
10615,20170318,8,17993.25
10616,20170318,9,19248.938000000002
10617,20170318,10,19994.138
10618,20170318,11,20275.45
10619,20170318,12,20463.425
10620,20170318,13,20280.75
10621,20170318,14,20062.488
10622,20170318,15,19408.438000000002
10623,20170318,16,19056.275
10624,20170318,17,18883.325
10625,20170318,18,18938.9
10626,20170318,19,19902.525
10627,20170318,20,20114.813000000002
10628,20170318,21,19488.375
10629,20170318,22,18154.75
10630,20170318,23,17102.738
10631,20170318,24,16180.713
10632,20170319,1,15155.325
10633,20170319,2,14541.7
10634,20170319,3,14259.563
10635,20170319,4,14024.413
10636,20170319,5,14002.775
10637,20170319,6,13916.663
10638,20170319,7,14064.313
10639,20170319,8,14987.25
10640,20170319,9,15945.5
10641,20170319,10,16880.613
10642,20170319,11,17348.863
10643,20170319,12,17534.363
10644,20170319,13,17631.7
10645,20170319,14,17835.05
10646,20170319,15,17519.5
10647,20170319,16,17023.525
10648,20170319,17,16929.8
10649,20170319,18,17380.75
10650,20170319,19,18938.1
10651,20170319,20,19392.425
10652,20170319,21,18866.538
10653,20170319,22,17902.913
10654,20170319,23,16993.55
10655,20170319,24,15994.1
10656,20170320,1,15140.05
10657,20170320,2,14775.9
10658,20170320,3,14556.375
10659,20170320,4,14522.225
10660,20170320,5,14908.7
10661,20170320,6,15623.175
10662,20170320,7,18406.488
10663,20170320,8,20825.538
10664,20170320,9,21859.025
10665,20170320,10,22293.213
10666,20170320,11,22150.625
10667,20170320,12,22430.162999999997
10668,20170320,13,22610.5
10669,20170320,14,22614.463
10670,20170320,15,22136.95
10671,20170320,16,21625.35
10672,20170320,17,21490.95
10673,20170320,18,21477.675
10674,20170320,19,22691.025
10675,20170320,20,23062.675
10676,20170320,21,22343.612999999998
10677,20170320,22,20821.788
10678,20170320,23,19190.163
10679,20170320,24,17972.463
10680,20170321,1,16998.95
10681,20170321,2,16432.85
10682,20170321,3,16030.325
10683,20170321,4,16073.7
10684,20170321,5,16374.113000000001
10685,20170321,6,16651.975
10686,20170321,7,18797.188000000002
10687,20170321,8,20839.35
10688,20170321,9,21749.338
10689,20170321,10,21836.4
10690,20170321,11,21731.313
10691,20170321,12,22018.162999999997
10692,20170321,13,21985.013
10693,20170321,14,22118.112999999998
10694,20170321,15,21723.063
10695,20170321,16,21441.05
10696,20170321,17,21098.162999999997
10697,20170321,18,21391.287999999997
10698,20170321,19,22812.175
10699,20170321,20,23118.375
10700,20170321,21,22515.287999999997
10701,20170321,22,20893.863
10702,20170321,23,19296.2
10703,20170321,24,17915.5
10704,20170322,1,16827.488
10705,20170322,2,16282.475
10706,20170322,3,16046.313
10707,20170322,4,16078.988000000001
10708,20170322,5,16292.638
10709,20170322,6,16808.725
10710,20170322,7,19093.688000000002
10711,20170322,8,21188.15
10712,20170322,9,22127.575
10713,20170322,10,22424.088
10714,20170322,11,22325.987999999998
10715,20170322,12,22681.088
10716,20170322,13,22760.213
10717,20170322,14,22838.1
10718,20170322,15,22325.225
10719,20170322,16,21933.487999999998
10720,20170322,17,21732.463
10721,20170322,18,21710.138
10722,20170322,19,22871.325
10723,20170322,20,23364.362999999998
10724,20170322,21,22687.287999999997
10725,20170322,22,21097.8
10726,20170322,23,19414.9
10727,20170322,24,18084.075
10728,20170323,1,17075.025
10729,20170323,2,16450.775
10730,20170323,3,16204.438
10731,20170323,4,16111.4
10732,20170323,5,16437.875
10733,20170323,6,16726.675
10734,20170323,7,18950.938000000002
10735,20170323,8,21038.987999999998
10736,20170323,9,21890.475
10737,20170323,10,22161.987999999998
10738,20170323,11,22053.713
10739,20170323,12,22377.525
10740,20170323,13,22452.888
10741,20170323,14,22571.6
10742,20170323,15,22199.463
10743,20170323,16,21925.737999999998
10744,20170323,17,21743.625
10745,20170323,18,21874.987999999998
10746,20170323,19,22909.088
10747,20170323,20,23321.275
10748,20170323,21,22625.787999999997
10749,20170323,22,21056.987999999998
10750,20170323,23,19350.05
10751,20170323,24,18046.875
10752,20170324,1,16985.525
10753,20170324,2,16419.013
10754,20170324,3,16171.25
10755,20170324,4,16127.363000000001
10756,20170324,5,16463.838
10757,20170324,6,16767.763
10758,20170324,7,19027.75
10759,20170324,8,21143.1
10760,20170324,9,22014.525
10761,20170324,10,22313.213
10762,20170324,11,22168.438
10763,20170324,12,22351.612999999998
10764,20170324,13,22374.35
10765,20170324,14,22296.338
10766,20170324,15,21840.763
10767,20170324,16,21379.037999999997
10768,20170324,17,21076.487999999998
10769,20170324,18,20947.163
10770,20170324,19,22093.763
10771,20170324,20,22832.775
10772,20170324,21,22138.625
10773,20170324,22,20707.938000000002
10774,20170324,23,19028.388
10775,20170324,24,17657.088
10776,20170325,1,16778.725
10777,20170325,2,16131.488000000001
10778,20170325,3,15747.325
10779,20170325,4,15705.3
10780,20170325,5,15757.475
10781,20170325,6,15474.95
10782,20170325,7,16432.5
10783,20170325,8,17871.688000000002
10784,20170325,9,19207.8
10785,20170325,10,19626.95
10786,20170325,11,19772.25
10787,20170325,12,19852.413
10788,20170325,13,19520.738
10789,20170325,14,19253.388
10790,20170325,15,18507.775
10791,20170325,16,18175.225
10792,20170325,17,18063.913
10793,20170325,18,18337.625
10794,20170325,19,19702.488
10795,20170325,20,20187.913
10796,20170325,21,19610.475
10797,20170325,22,18358.9
10798,20170325,23,17238.563000000002
10799,20170325,24,16097.413
10800,20170326,1,15152.9
10801,20170326,3,14513.688
10802,20170326,4,14189.113000000001
10803,20170326,5,14198.738000000001
10804,20170326,6,14258.75
10805,20170326,7,14169.738000000001
10806,20170326,8,14667.05
10807,20170326,9,15519.275
10808,20170326,10,16433.513
10809,20170326,11,17125.15
10810,20170326,12,17380.55
10811,20170326,13,17356.975
10812,20170326,14,17165.2
10813,20170326,15,16834.3
10814,20170326,16,16281.9
10815,20170326,17,16061.313
10816,20170326,18,16044.9
10817,20170326,19,16541.988
10818,20170326,20,18331.713
10819,20170326,21,18940.9
10820,20170326,22,18066.95
10821,20170326,23,17148.45
10822,20170326,24,16055.325
10823,20170327,1,15117.625
10824,20170327,2,14609.413
10825,20170327,3,14381.375
10826,20170327,4,14408.4
10827,20170327,5,14761.8
10828,20170327,6,15755.238000000001
10829,20170327,7,18332.325
10830,20170327,8,20393.863
10831,20170327,9,21552.037999999997
10832,20170327,10,21896.213
10833,20170327,11,21655.325
10834,20170327,12,21726.075
10835,20170327,13,21591.287999999997
10836,20170327,14,21504.362999999998
10837,20170327,15,21146.35
10838,20170327,16,20743.063000000002
10839,20170327,17,20214.563000000002
10840,20170327,18,19990.738
10841,20170327,19,20097.55
10842,20170327,20,21733.05
10843,20170327,21,22444.063
10844,20170327,22,21005.763
10845,20170327,23,19283.188000000002
10846,20170327,24,17871.175
10847,20170328,1,16731.038
10848,20170328,2,16213.825
10849,20170328,3,15963.913
10850,20170328,4,15994.388
10851,20170328,5,16224.675
10852,20170328,6,16999.863
10853,20170328,7,19040.838
10854,20170328,8,20866.575
10855,20170328,9,21780.225
10856,20170328,10,21744.925
10857,20170328,11,21548.2
10858,20170328,12,21650.0
10859,20170328,13,21567.725
10860,20170328,14,21586.725
10861,20170328,15,21230.513
10862,20170328,16,20814.7
10863,20170328,17,20301.338
10864,20170328,18,20047.3
10865,20170328,19,20023.125
10866,20170328,20,21689.162999999997
10867,20170328,21,22337.713
10868,20170328,22,20815.0
10869,20170328,23,19103.138
10870,20170328,24,17750.638
10871,20170329,1,16745.325
10872,20170329,2,16199.9
10873,20170329,3,15775.225
10874,20170329,4,15761.75
10875,20170329,5,16047.25
10876,20170329,6,16722.45
10877,20170329,7,18580.525
10878,20170329,8,20460.063000000002
10879,20170329,9,21327.65
10880,20170329,10,21496.375
10881,20170329,11,21202.938
10882,20170329,12,21489.037999999997
10883,20170329,13,21641.375
10884,20170329,14,21671.813
10885,20170329,15,21333.188
10886,20170329,16,21117.862999999998
10887,20170329,17,20841.163
10888,20170329,18,20768.013
10889,20170329,19,20898.213
10890,20170329,20,22201.175
10891,20170329,21,22409.612999999998
10892,20170329,22,20817.375
10893,20170329,23,19180.125
10894,20170329,24,17675.8
10895,20170330,1,16569.3
10896,20170330,2,16130.625
